race_id,race_date,course,distance,surface,condition,horse_no,horse_name,age,sex,weight,weight_diff,jockey,trainer,odds_win,popularity,finish_pos,time_sec,prize
19,2018-09-29,阪神,3000,ダート,不良,4,馬0019_04,3,牡,485,9,騎手17,調教師15,6.2,3,4,240.9,450
19,2018-09-29,阪神,3000,ダート,不良,5,馬0019_05,3,牝,480,-1,騎手03,調教師22,28.0,6,7,241.9,0
19,2018-09-29,阪神,3000,ダート,不良,6,馬0019_06,4,牡,484,-4,騎手10,調教師36,54.8,8,6,241.4,0
19,2018-09-29,阪神,3000,ダート,不良,7,馬0019_07,6,牝,493,1,騎手27,調教師32,8.3,4,3,240.9,750
19,2018-09-29,阪神,3000,ダート,不良,8,馬0019_08,2,牝,489,1,騎手09,調教師02,40.5,7,8,242.2,0
19,2018-09-29,阪神,3000,ダート,不良,9,馬0019_09,3,騸,468,-3,騎手23,調教師23,2.0,1,1,240.1,3000
20,2023-07-28,新潟,2100,芝,良,1,馬0020_01,4,牡,551,2,騎手06,調教師11,3.6,2,1,186.1,3000
20,2023-07-28,新潟,2100,芝,良,2,馬0020_02,7,牝,464,-6,騎手29,調教師21,747.3,14,14,189.8,0
20,2023-07-28,新潟,2100,芝,良,3,馬0020_03,7,牡,486,2,騎手10,調教師16,39.2,9,10,188.9,0
20,2023-07-28,新潟,2100,芝,良,4,馬0020_04,6,牝,479,3,騎手27,調教師42,53.1,10,11,189.1,0
20,2023-07-28,新潟,2100,芝,良,5,馬0020_05,3,牡,444,-11,騎手23,調教師14,10.5,5,5,187.1,300
20,2023-07-28,新潟,2100,芝,良,6,馬0020_06,6,牡,447,0,騎手03,調教師33,9.1,3,3,186.6,750
20,2023-07-28,新潟,2100,芝,良,7,馬0020_07,2,牡,457,2,騎手21,調教師22,10.6,6,4,187.4,450
20,2023-07-28,新潟,2100,芝,良,8,馬0020_08,3,牝,505,4,騎手25,調教師49,14.3,7,7,187.6,0
20,2023-07-28,新潟,2100,芝,良,9,馬0020_09,3,牝,464,2,騎手28,調教師50,74.4,12,13,189.6,0
20,2023-07-28,新潟,2100,芝,良,10,馬0020_10,6,騸,500,0,騎手15,調教師15,10.3,4,6,187.6,0
20,2023-07-28,新潟,2100,芝,良,11,馬0020_11,7,牡,459,-10,騎手07,調教師18,2.7,1,2,186.5,1200
20,2023-07-28,新潟,2100,芝,良,12,馬0020_12,4,牡,462,4,騎手20,調教師19,22.6,8,8,188.0,0
20,2023-07-28,新潟,2100,芝,良,13,馬0020_13,6,牝,515,-6,騎手26,調教師23,176.0,13,9,188.4,0
20,2023-07-28,新潟,2100,芝,良,14,馬0020_14,6,牡,492,5,騎手09,調教師26,56.2,11,12,189.6,0
21,2019-08-28,新潟,1400,ダート,稍重,1,馬0021_01,7,牡,495,7,騎手27,調教師12,1.2,1,1,143.9,3000
21,2019-08-28,新潟,1400,ダート,稍重,2,馬0021_02,5,騸,464,-5,騎手21,調教師16,50.4,8,9,146.4,0
21,2019-08-28,新潟,1400,ダート,稍重,3,馬0021_03,7,牡,449,2,騎手15,調教師25,38.1,5,6,145.3,0
21,2019-08-28,新潟,1400,ダート,稍重,4,馬0021_04,4,牡,495,-2,騎手05,調教師15,7.5,2,2,144.0,1200
21,2019-08-28,新潟,1400,ダート,稍重,5,馬0021_05,6,牝,433,-6,騎手08,調教師35,142.5,10,8,146.1,0
21,2019-08-28,新潟,1400,ダート,稍重,6,馬0021_06,4,牡,468,12,騎手29,調教師23,42.9,7,3,144.6,750
21,2019-08-28,新潟,1400,ダート,稍重,7,馬0021_07,7,牡,456,-5,騎手09,調教師11,127.3,9,10,146.8,0
21,2019-08-28,新潟,1400,ダート,稍重,8,馬0021_08,5,牡,475,0,騎手01,調教師28,21.1,4,5,145.2,300
21,2019-08-28,新潟,1400,ダート,稍重,9,馬0021_09,4,牡,466,-1,騎手02,調教師08,41.9,6,7,145.6,0
21,2019-08-28,新潟,1400,ダート,稍重,10,馬0021_10,3,騸,472,-2,騎手14,調教師06,10.6,3,4,144.7,450
22,2021-07-10,中山,1700,ダート,良,1,馬0022_01,6,牡,478,6,騎手22,調教師08,130.0,7,7,163.6,0
22,2021-07-10,中山,1700,ダート,良,2,馬0022_02,3,牡,420,6,騎手09,調教師34,207.8,8,8,164.0,0
22,2021-07-10,中山,1700,ダート,良,3,馬0022_03,6,牝,486,6,騎手21,調教師12,4.9,2,1,162.2,3000
22,2021-07-10,中山,1700,ダート,良,4,馬0022_04,5,牡,483,-1,騎手20,調教師29,12.1,3,3,162.5,750
22,2021-07-10,中山,1700,ダート,良,5,馬0022_05,7,牡,495,-1,騎手06,調教師31,45.6,6,4,163.1,450
22,2021-07-10,中山,1700,ダート,良,6,馬0022_06,5,牡,452,3,騎手28,調教師45,45.4,5,6,164.0,0
22,2021-07-10,中山,1700,ダート,良,7,馬0022_07,7,牡,403,-7,騎手19,調教師09,1.2,1,2,162.5,1200
22,2021-07-10,中山,1700,ダート,良,8,馬0022_08,2,牡,510,0,騎手05,調教師13,13.8,4,5,163.4,300
23,2021-06-10,京都,1200,芝,重,1,馬0023_01,6,牝,441,1,騎手21,調教師16,13.9,5,6,133.9,0
23,2021-06-10,京都,1200,芝,重,2,馬0023_02,3,騸,500,6,騎手09,調教師48,11.4,4,10,134.4,0
23,2021-06-10,京都,1200,芝,重,3,馬0023_03,6,牝,428,-1,騎手29,調教師22,78.6,12,11,135.2,0
23,2021-06-10,京都,1200,芝,重,4,馬0023_04,7,牡,517,4,騎手13,調教師33,5.7,3,5,133.4,300
23,2021-06-10,京都,1200,芝,重,5,馬0023_05,3,牝,484,-7,騎手19,調教師35,115.4,13,8,134.1,0
23,2021-06-10,京都,1200,芝,重,6,馬0023_06,6,牡,519,9,騎手07,調教師12,34.6,10,12,135.1,0
23,2021-06-10,京都,1200,芝,重,7,馬0023_07,3,牝,543,8,騎手25,調教師23,2.8,1,3,132.5,750
23,2021-06-10,京都,1200,芝,重,8,馬0023_08,2,騸,452,-1,騎手16,調教師43,19.0,6,2,132.6,1200
23,2021-06-10,京都,1200,芝,重,9,馬0023_09,2,騸,419,3,騎手30,調教師11,28.4,9,4,132.9,450
23,2021-06-10,京都,1200,芝,重,10,馬0023_10,3,牝,499,-9,騎手04,調教師29,28.2,8,9,134.8,0
23,2021-06-10,京都,1200,芝,重,11,馬0023_11,6,騸,439,4,騎手14,調教師03,3.1,2,1,131.9,3000
23,2021-06-10,京都,1200,芝,重,12,馬0023_12,4,牡,438,1,騎手01,調教師50,41.2,11,7,133.7,0
23,2021-06-10,京都,1200,芝,重,13,馬0023_13,7,牡,475,-3,騎手22,調教師17,27.7,7,13,135.6,0
23,2021-06-10,京都,1200,芝,重,14,馬0023_14,5,牝,462,-5,騎手11,調教師21,365.0,14,14,135.9,0
24,2022-04-27,福島,1300,芝,稍重,1,馬0024_01,5,牡,480,-2,騎手20,調教師33,34.2,11,9,140.7,0
24,2022-04-27,福島,1300,芝,稍重,2,馬0024_02,7,騸,457,0,騎手26,調教師38,999.9,15,15,141.8,0
24,2022-04-27,福島,1300,芝,稍重,3,馬0024_03,7,牝,499,-1,騎手27,調教師44,6.2,3,2,138.2,1200
24,2022-04-27,福島,1300,芝,稍重,4,馬0024_04,7,牝,479,0,騎手03,調教師05,15.6,8,6,139.8,0
24,2022-04-27,福島,1300,芝,稍重,5,馬0024_05,5,牝,501,8,騎手23,調教師41,11.7,6,7,139.9,0
24,2022-04-27,福島,1300,芝,稍重,6,馬0024_06,2,牡,499,-4,騎手01,調教師22,4.7,2,1,138.1,3000
24,2022-04-27,福島,1300,芝,稍重,7,馬0024_07,7,牡,476,-13,騎手04,調教師13,29.8,10,10,141.0,0
24,2022-04-27,福島,1300,芝,稍重,8,馬0024_08,5,牡,486,6,騎手22,調教師27,28.7,9,11,141.2,0
24,2022-04-27,福島,1300,芝,稍重,9,馬0024_09,6,牝,502,9,騎手16,調教師25,46.7,12,13,141.6,0
24,2022-04-27,福島,1300,芝,稍重,10,馬0024_10,6,牡,464,10,騎手29,調教師21,93.5,13,8,140.1,0
24,2022-04-27,福島,1300,芝,稍重,11,馬0024_11,5,騸,483,-3,騎手30,調教師34,14.4,7,12,141.1,0
24,2022-04-27,福島,1300,芝,稍重,12,馬0024_12,4,牝,437,-1,騎手15,調教師06,6.6,4,3,138.2,750
24,2022-04-27,福島,1300,芝,稍重,13,馬0024_13,6,牡,493,-1,騎手07,調教師31,111.7,14,14,142.0,0
24,2022-04-27,福島,1300,芝,稍重,14,馬0024_14,4,牡,478,-2,騎手21,調教師03,4.5,1,4,139.1,450
24,2022-04-27,福島,1300,芝,稍重,15,馬0024_15,2,牡,508,3,騎手14,調教師36,6.9,5,5,139.5,300
24,2022-04-27,福島,1300,芝,稍重,16,馬0024_16,5,牝,506,-5,騎手18,調教師20,999.9,16,16,142.6,0
25,2023-05-10,札幌,1800,芝,良,1,馬0025_01,4,牡,509,-5,騎手15,調教師04,117.3,12,12,171.2,0
25,2023-05-10,札幌,1800,芝,良,2,馬0025_02,4,牡,446,-10,騎手24,調教師26,2.4,1,1,168.2,3000
25,2023-05-10,札幌,1800,芝,良,3,馬0025_03,7,牡,470,-11,騎手07,調教師39,45.7,9,11,171.0,0
25,2023-05-10,札幌,1800,芝,良,4,馬0025_04,3,牡,460,9,騎手14,調教師08,22.2,6,7,170.1,0
25,2023-05-10,札幌,1800,芝,良,5,馬0025_05,5,牝,518,1,騎手11,調教師30,130.5,13,9,170.1,0
25,2023-05-10,札幌,1800,芝,良,6,馬0025_06,5,牝,516,-4,騎手06,調教師43,5.9,3,5,168.8,300
25,2023-05-10,札幌,1800,芝,良,7,馬0025_07,3,牝,455,0,騎手10,調教師34,26.5,8,8,169.7,0
25,2023-05-10,札幌,1800,芝,良,8,馬0025_08,3,騸,497,7,騎手22,調教師19,49.0,10,10,170.5,0
25,2023-05-10,札幌,1800,芝,良,9,馬0025_09,7,牡,496,-3,騎手12,調教師35,3.5,2,2,168.2,1200
25,2023-05-10,札幌,1800,芝,良,10,馬0025_10,2,牝,456,8,騎手04,調教師11,18.2,5,3,168.3,750
25,2023-05-10,札幌,1800,芝,良,11,馬0025_11,4,牡,467,1,騎手28,調教師07,8.3,4,4,168.9,450
25,2023-05-10,札幌,1800,芝,良,12,馬0025_12,2,牡,484,7,騎手16,調教師01,108.8,11,15,172.3,0
25,2023-05-10,札幌,1800,芝,良,13,馬0025_13,3,牝,465,1,騎手29,調教師37,244.5,15,13,171.9,0
25,2023-05-10,札幌,1800,芝,良,14,馬0025_14,5,牝,454,-4,騎手30,調教師48,24.4,7,6,169.5,0
25,2023-05-10,札幌,1800,芝,良,15,馬0025_15,5,牝,469,0,騎手26,調教師03,152.5,14,14,172.1,0
26,2021-05-26,小倉,3200,ダート,重,1,馬0026_01,2,牡,505,-6,騎手08,調教師07,6.7,2,5,253.1,300
26,2021-05-26,小倉,3200,ダート,重,2,馬0026_02,3,牡,436,1,騎手27,調教師50,27.2,5,6,253.4,0
26,2021-05-26,小倉,3200,ダート,重,3,馬0026_03,6,騸,475,11,騎手01,調教師14,42.4,6,3,252.5,750
26,2021-05-26,小倉,3200,ダート,重,4,馬0026_04,5,牝,447,10,騎手02,調教師08,43.3,7,8,254.5,0
26,2021-05-26,小倉,3200,ダート,重,5,馬0026_05,5,牡,456,-1,騎手15,調教師11,1.1,1,1,251.9,3000
26,2021-05-26,小倉,3200,ダート,重,6,馬0026_06,5,牡,458,3,騎手30,調教師36,26.0,4,4,253.1,450
26,2021-05-26,小倉,3200,ダート,重,7,馬0026_07,3,牡,509,6,騎手16,調教師42,68.2,8,7,253.4,0
26,2021-05-26,小倉,3200,ダート,重,8,馬0026_08,3,牡,498,2,騎手14,調教師03,11.2,3,2,252.0,1200
27,2023-02-28,中京,1300,芝,重,1,馬0027_01,3,牡,473,5,騎手23,調教師38,5.5,2,2,138.2,1200
27,2023-02-28,中京,1300,芝,重,2,馬0027_02,3,騸,482,10,騎手13,調教師25,164.5,11,14,141.6,0
27,2023-02-28,中京,1300,芝,重,3,馬0027_03,4,牡,464,-2,騎手07,調教師26,27.6,6,10,140.7,0
27,2023-02-28,中京,1300,芝,重,4,馬0027_04,3,牡,466,-8,騎手28,調教師37,36.1,7,9,140.6,0
27,2023-02-28,中京,1300,芝,重,5,馬0027_05,4,牡,487,4,騎手16,調教師46,349.5,13,12,141.5,0
27,2023-02-28,中京,1300,芝,重,6,馬0027_06,5,牡,526,11,騎手29,調教師15,192.2,12,11,140.8,0
27,2023-02-28,中京,1300,芝,重,7,馬0027_07,6,騸,504,-5,騎手11,調教師29,46.5,10,8,139.9,0
27,2023-02-28,中京,1300,芝,重,8,馬0027_08,2,騸,485,7,騎手27,調教師12,24.7,5,4,139.0,450
27,2023-02-28,中京,1300,芝,重,9,馬0027_09,3,牡,498,-3,騎手12,調教師28,41.0,8,6,139.4,0
27,2023-02-28,中京,1300,芝,重,10,馬0027_10,7,牝,499,5,騎手30,調教師16,12.9,3,3,138.4,750
27,2023-02-28,中京,1300,芝,重,11,馬0027_11,3,牡,459,9,騎手19,調教師47,15.9,4,5,139.2,300
27,2023-02-28,中京,1300,芝,重,12,馬0027_12,7,牝,457,-8,騎手02,調教師14,44.0,9,7,139.7,0
27,2023-02-28,中京,1300,芝,重,13,馬0027_13,4,牝,448,3,騎手06,調教師19,1.4,1,1,137.9,3000
27,2023-02-28,中京,1300,芝,重,14,馬0027_14,4,牝,433,-4,騎手09,調教師50,862.0,14,13,141.5,0
28,2023-12-14,中山,2000,芝,稍重,1,馬0028_01,5,牝,502,4,騎手21,調教師05,19.9,4,5,181.2,300
28,2023-12-14,中山,2000,芝,稍重,2,馬0028_02,6,牡,472,-4,騎手23,調教師32,4.5,2,4,180.7,450
28,2023-12-14,中山,2000,芝,稍重,3,馬0028_03,6,牝,461,-16,騎手19,調教師10,160.5,7,7,182.3,0
28,2023-12-14,中山,2000,芝,稍重,4,馬0028_04,2,牡,469,-4,騎手06,調教師37,1.3,1,1,179.9,3000
28,2023-12-14,中山,2000,芝,稍重,5,馬0028_05,3,牝,472,0,騎手11,調教師13,49.6,6,3,180.7,750
28,2023-12-14,中山,2000,芝,稍重,6,馬0028_06,2,牝,490,4,騎手13,調教師33,7.0,3,2,180.3,1200
28,2023-12-14,中山,2000,芝,稍重,7,馬0028_07,3,牡,472,-15,騎手27,調教師04,727.1,9,8,182.1,0
28,2023-12-14,中山,2000,芝,稍重,8,馬0028_08,2,牝,493,0,騎手22,調教師12,42.9,5,6,181.4,0
28,2023-12-14,中山,2000,芝,稍重,9,馬0028_09,7,牝,479,1,騎手28,調教師28,545.7,8,9,182.7,0
29,2023-02-26,福島,1000,ダート,稍重,1,馬0029_01,6,牡,465,-3,騎手18,調教師23,29.5,7,11,123.2,0
29,2023-02-26,福島,1000,ダート,稍重,2,馬0029_02,6,騸,466,-12,騎手23,調教師03,45.5,10,6,121.9,0
29,2023-02-26,福島,1000,ダート,稍重,3,馬0029_03,7,牡,490,-4,騎手05,調教師43,112.7,12,13,123.6,0
29,2023-02-26,福島,1000,ダート,稍重,4,馬0029_04,5,牡,498,-8,騎手30,調教師34,44.7,9,12,123.3,0
29,2023-02-26,福島,1000,ダート,稍重,5,馬0029_05,3,牝,477,3,騎手16,調教師38,444.9,15,14,124.1,0
29,2023-02-26,福島,1000,ダート,稍重,6,馬0029_06,6,牡,492,0,騎手17,調教師48,30.2,8,9,122.3,0
29,2023-02-26,福島,1000,ダート,稍重,7,馬0029_07,5,牝,478,7,騎手06,調教師12,8.5,4,5,121.1,300
29,2023-02-26,福島,1000,ダート,稍重,8,馬0029_08,2,牝,485,-2,騎手04,調教師05,10.5,5,2,120.7,1200
29,2023-02-26,福島,1000,ダート,稍重,9,馬0029_09,2,牡,502,8,騎手07,調教師17,4.4,2,3,120.4,750
29,2023-02-26,福島,1000,ダート,稍重,10,馬0029_10,6,牝,478,-2,騎手22,調教師46,314.8,14,15,124.2,0
29,2023-02-26,福島,1000,ダート,稍重,11,馬0029_11,3,牡,468,-4,騎手08,調教師21,26.3,6,7,121.9,0
29,2023-02-26,福島,1000,ダート,稍重,12,馬0029_12,3,牝,541,1,騎手29,調教師50,116.4,13,10,122.9,0
29,2023-02-26,福島,1000,ダート,稍重,13,馬0029_13,6,牡,486,2,騎手20,調教師32,2.1,1,1,119.8,3000
29,2023-02-26,福島,1000,ダート,稍重,14,馬0029_14,2,牝,485,-9,騎手13,調教師01,6.9,3,4,121.2,450
29,2023-02-26,福島,1000,ダート,稍重,15,馬0029_15,2,騸,458,0,騎手12,調教師40,66.7,11,8,121.9,0
30,2022-11-21,中京,2100,芝,良,1,馬0030_01,3,騸,489,4,騎手09,調教師13,69.8,7,6,187.1,0
30,2022-11-21,中京,2100,芝,良,2,馬0030_02,7,牡,464,-3,騎手05,調教師19,156.4,8,7,188.0,0
30,2022-11-21,中京,2100,芝,良,3,馬0030_03,5,牝,493,11,騎手17,調教師10,14.4,5,5,187.4,300
30,2022-11-21,中京,2100,芝,良,4,馬0030_04,4,牝,460,-1,騎手27,調教師28,11.6,4,4,186.9,450
30,2022-11-21,中京,2100,芝,良,5,馬0030_05,2,牡,500,0,騎手22,調教師30,2.8,2,2,186.4,1200
30,2022-11-21,中京,2100,芝,良,6,馬0030_06,3,牡,486,-5,騎手23,調教師29,2.5,1,1,186.2,3000
30,2022-11-21,中京,2100,芝,良,7,馬0030_07,3,牡,460,16,騎手18,調教師35,55.1,6,8,188.1,0
30,2022-11-21,中京,2100,芝,良,8,馬0030_08,5,牡,462,0,騎手04,調教師31,3.3,3,3,186.8,750
31,2023-09-09,中京,1400,芝,重,1,馬0031_01,3,牝,469,-3,騎手15,調教師38,19.8,5,6,145.4,0
31,2023-09-09,中京,1400,芝,重,2,馬0031_02,5,牡,490,-2,騎手07,調教師03,12.2,3,2,144.5,1200
31,2023-09-09,中京,1400,芝,重,3,馬0031_03,2,牡,481,0,騎手02,調教師47,37.0,6,5,145.4,300
31,2023-09-09,中京,1400,芝,重,4,馬0031_04,2,牡,491,-7,騎手01,調教師23,1.1,1,1,144.0,3000
31,2023-09-09,中京,1400,芝,重,5,馬0031_05,3,騸,482,-9,騎手19,調教師09,165.9,8,8,146.0,0
31,2023-09-09,中京,1400,芝,重,6,馬0031_06,4,騸,457,0,騎手03,調教師15,10.5,2,3,144.6,750
31,2023-09-09,中京,1400,芝,重,7,馬0031_07,3,牝,453,5,騎手06,調教師11,17.6,4,7,145.9,0
31,2023-09-09,中京,1400,芝,重,8,馬0031_08,2,牝,498,5,騎手08,調教師18,54.0,7,4,144.6,450
32,2020-09-13,京都,3200,芝,良,1,馬0032_01,3,牡,467,3,騎手10,調教師15,47.0,10,12,255.3,0
32,2020-09-13,京都,3200,芝,良,2,馬0032_02,5,騸,491,0,騎手15,調教師34,47.6,11,9,254.5,0
32,2020-09-13,京都,3200,芝,良,3,馬0032_03,5,騸,531,5,騎手04,調教師44,6.5,4,3,252.5,750
32,2020-09-13,京都,3200,芝,良,4,馬0032_04,2,騸,492,2,騎手25,調教師43,3.2,1,6,253.3,0
32,2020-09-13,京都,3200,芝,良,5,馬0032_05,5,牝,467,3,騎手13,調教師23,21.5,8,7,253.7,0
32,2020-09-13,京都,3200,芝,良,6,馬0032_06,6,牡,507,5,騎手08,調教師01,12.7,6,8,254.1,0
32,2020-09-13,京都,3200,芝,良,7,馬0032_07,3,騸,499,-9,騎手19,調教師02,9.7,5,1,251.9,3000
32,2020-09-13,京都,3200,芝,良,8,馬0032_08,6,牝,499,5,騎手17,調教師27,22.4,9,11,254.9,0
32,2020-09-13,京都,3200,芝,良,9,馬0032_09,4,騸,463,-1,騎手20,調教師25,15.8,7,4,253.0,450
32,2020-09-13,京都,3200,芝,良,10,馬0032_10,7,牝,432,-2,騎手09,調教師41,134.2,13,13,255.7,0
32,2020-09-13,京都,3200,芝,良,11,馬0032_11,5,牡,492,-6,騎手22,調教師08,334.6,15,14,255.9,0
32,2020-09-13,京都,3200,芝,良,12,馬0032_12,5,牝,499,10,騎手05,調教師09,58.9,12,10,255.1,0
32,2020-09-13,京都,3200,芝,良,13,馬0032_13,4,牝,486,1,騎手14,調教師13,5.6,3,2,252.3,1200
32,2020-09-13,京都,3200,芝,良,14,馬0032_14,4,牡,481,2,騎手03,調教師20,5.1,2,5,253.1,300
32,2020-09-13,京都,3200,芝,良,15,馬0032_15,6,牝,412,-3,騎手26,調教師33,158.0,14,15,256.1,0
33,2021-05-16,東京,3200,芝,良,1,馬0033_01,4,騸,483,7,騎手25,調教師29,23.7,7,7,254.1,0
33,2021-05-16,東京,3200,芝,良,2,馬0033_02,5,牝,455,16,騎手14,調教師50,9.0,5,2,252.3,1200
33,2021-05-16,東京,3200,芝,良,3,馬0033_03,5,牝,493,11,騎手30,調教師33,10.1,6,3,252.9,750
33,2021-05-16,東京,3200,芝,良,4,馬0033_04,2,騸,471,0,騎手11,調教師08,230.8,14,13,255.3,0
33,2021-05-16,東京,3200,芝,良,5,馬0033_05,7,牡,463,0,騎手16,調教師10,118.1,11,12,255.4,0
33,2021-05-16,東京,3200,芝,良,6,馬0033_06,5,牡,481,0,騎手09,調教師35,174.9,12,15,256.4,0
33,2021-05-16,東京,3200,芝,良,7,馬0033_07,7,牡,471,-2,騎手24,調教師28,3.9,2,4,253.0,450
33,2021-05-16,東京,3200,芝,良,8,馬0033_08,4,牡,440,4,騎手15,調教師09,5.9,3,6,253.5,0
33,2021-05-16,東京,3200,芝,良,9,馬0033_09,2,牝,516,-5,騎手29,調教師26,63.3,8,11,254.8,0
33,2021-05-16,東京,3200,芝,良,10,馬0033_10,3,騸,499,0,騎手17,調教師30,244.7,15,14,255.8,0
33,2021-05-16,東京,3200,芝,良,11,馬0033_11,3,牡,445,2,騎手10,調教師15,2.7,1,1,252.1,3000
33,2021-05-16,東京,3200,芝,良,12,馬0033_12,2,騸,515,5,騎手19,調教師13,65.9,9,9,254.5,0
33,2021-05-16,東京,3200,芝,良,13,馬0033_13,2,牝,507,3,騎手08,調教師24,67.4,10,8,254.1,0
33,2021-05-16,東京,3200,芝,良,14,馬0033_14,5,牝,474,6,騎手28,調教師49,175.4,13,10,254.8,0
33,2021-05-16,東京,3200,芝,良,15,馬0033_15,7,騸,502,5,騎手13,調教師20,8.0,4,5,253.0,300
34,2021-05-27,福島,1800,ダート,不良,1,馬0034_01,3,牡,459,1,騎手29,調教師27,71.1,10,11,171.3,0
34,2021-05-27,福島,1800,ダート,不良,2,馬0034_02,3,騸,490,-1,騎手06,調教師14,23.0,6,6,169.2,0
34,2021-05-27,福島,1800,ダート,不良,3,馬0034_03,3,騸,460,3,騎手01,調教師35,35.2,7,9,170.6,0
34,2021-05-27,福島,1800,ダート,不良,4,馬0034_04,2,牡,505,-10,騎手26,調教師29,37.2,8,8,170.1,0
34,2021-05-27,福島,1800,ダート,不良,5,馬0034_05,5,牡,490,3,騎手24,調教師41,43.9,9,7,170.1,0
34,2021-05-27,福島,1800,ダート,不良,6,馬0034_06,5,牡,482,-7,騎手03,調教師44,21.8,5,4,169.1,450
34,2021-05-27,福島,1800,ダート,不良,7,馬0034_07,3,騸,497,-7,騎手27,調教師01,18.2,4,3,168.9,750
34,2021-05-27,福島,1800,ダート,不良,8,馬0034_08,3,牡,498,4,騎手28,調教師17,104.3,11,10,170.4,0
34,2021-05-27,福島,1800,ダート,不良,9,馬0034_09,7,騸,464,-11,騎手07,調教師49,12.3,3,5,169.7,300
34,2021-05-27,福島,1800,ダート,不良,10,馬0034_10,4,騸,493,-8,騎手13,調教師23,9.1,2,1,167.9,3000
34,2021-05-27,福島,1800,ダート,不良,11,馬0034_11,4,牡,478,1,騎手14,調教師28,1.2,1,2,167.9,1200
35,2019-04-08,函館,3000,ダート,良,1,馬0035_01,6,牝,498,7,騎手14,調教師28,28.5,7,9,242.0,0
35,2019-04-08,函館,3000,ダート,良,2,馬0035_02,2,牝,447,-1,騎手26,調教師44,18.2,6,2,240.4,1200
35,2019-04-08,函館,3000,ダート,良,3,馬0035_03,5,牝,446,-9,騎手29,調教師11,14.4,4,6,241.8,0
35,2019-04-08,函館,3000,ダート,良,4,馬0035_04,2,騸,473,-8,騎手07,調教師37,1.9,1,1,239.8,3000
35,2019-04-08,函館,3000,ダート,良,5,馬0035_05,6,牡,514,0,騎手03,調教師21,2.5,2,3,240.4,750
35,2019-04-08,函館,3000,ダート,良,6,馬0035_06,7,牡,497,3,騎手21,調教師30,13.8,3,5,241.7,300
35,2019-04-08,函館,3000,ダート,良,7,馬0035_07,6,牝,527,-5,騎手27,調教師49,38.2,8,7,241.9,0
35,2019-04-08,函館,3000,ダート,良,8,馬0035_08,7,牡,469,1,騎手01,調教師36,16.4,5,4,241.0,450
35,2019-04-08,函館,3000,ダート,良,9,馬0035_09,7,牡,480,-6,騎手12,調教師42,77.4,9,8,242.1,0
35,2019-04-08,函館,3000,ダート,良,10,馬0035_10,4,牡,493,3,騎手02,調教師14,427.2,10,10,242.4,0
36,2019-07-28,中京,1700,ダート,良,1,馬0036_01,2,牝,481,4,騎手26,調教師36,12.7,5,3,162.2,750
36,2019-07-28,中京,1700,ダート,良,2,馬0036_02,7,牡,514,1,騎手15,調教師30,14.5,7,4,162.7,450
36,2019-07-28,中京,1700,ダート,良,3,馬0036_03,5,牡,486,-4,騎手05,調教師22,40.2,9,10,165.1,0
36,2019-07-28,中京,1700,ダート,良,4,馬0036_04,6,牝,481,-2,騎手14,調教師01,11.5,4,8,164.0,0
36,2019-07-28,中京,1700,ダート,良,5,馬0036_05,7,牝,463,-2,騎手24,調教師20,61.3,10,9,164.4,0
36,2019-07-28,中京,1700,ダート,良,6,馬0036_06,6,牝,495,16,騎手10,調教師28,35.7,8,7,163.6,0
36,2019-07-28,中京,1700,ダート,良,7,馬0036_07,7,牡,502,-4,騎手30,調教師14,2.7,1,1,161.6,3000
36,2019-07-28,中京,1700,ダート,良,8,馬0036_08,7,牝,475,4,騎手18,調教師07,145.6,11,11,164.9,0
36,2019-07-28,中京,1700,ダート,良,9,馬0036_09,2,牝,475,-7,騎手04,調教師27,5.9,3,5,163.5,300
36,2019-07-28,中京,1700,ダート,良,10,馬0036_10,5,牡,498,1,騎手21,調教師23,3.1,2,2,162.4,1200
36,2019-07-28,中京,1700,ダート,良,11,馬0036_11,3,牡,509,5,騎手11,調教師05,14.2,6,6,163.9,0
37,2022-11-23,中京,2500,ダート,重,1,馬0037_01,2,牡,510,0,騎手15,調教師07,88.3,12,11,212.7,0
37,2022-11-23,中京,2500,ダート,重,2,馬0037_02,5,牡,473,5,騎手06,調教師49,9.0,3,1,209.7,3000
37,2022-11-23,中京,2500,ダート,重,3,馬0037_03,6,牡,455,12,騎手13,調教師50,33.2,10,10,213.2,0
37,2022-11-23,中京,2500,ダート,重,4,馬0037_04,4,牡,515,1,騎手14,調教師37,9.0,4,3,210.5,750
37,2022-11-23,中京,2500,ダート,重,5,馬0037_05,2,騸,475,-8,騎手03,調教師16,11.9,6,6,211.6,0
37,2022-11-23,中京,2500,ダート,重,6,馬0037_06,2,牡,526,0,騎手28,調教師39,999.9,14,14,213.6,0
37,2022-11-23,中京,2500,ダート,重,7,馬0037_07,3,牡,501,-4,騎手20,調教師35,13.8,7,5,211.3,300
37,2022-11-23,中京,2500,ダート,重,8,馬0037_08,5,牡,446,-2,騎手01,調教師34,16.1,8,7,211.5,0
37,2022-11-23,中京,2500,ダート,重,9,馬0037_09,3,牡,480,-2,騎手23,調教師12,5.3,2,4,211.0,450
37,2022-11-23,中京,2500,ダート,重,10,馬0037_10,3,騸,497,-7,騎手05,調教師09,28.3,9,12,213.1,0
37,2022-11-23,中京,2500,ダート,重,11,馬0037_11,2,騸,490,9,騎手08,調教師23,9.3,5,9,212.1,0
